"","preds.futureS","week","year","location"
"Saginaw River.X2011.04.08",9.4941345214844,15,2011,"saginaw"
"Saginaw River.X2011.04.15",11.5061889648438,16,2011,"saginaw"
"Saginaw River.X2011.04.22",11.1840148925781,17,2011,"saginaw"
"Saginaw River.X2011.04.29",11.5037780761719,18,2011,"saginaw"
"Saginaw River.X2011.05.06",10.4716125488281,19,2011,"saginaw"
"Saginaw River.X2011.05.13",12.0535217285156,20,2011,"saginaw"
"Saginaw River.X2011.05.20",11.9929748535156,21,2011,"saginaw"
"Saginaw River.X2011.05.27",13.5960327148438,22,2011,"saginaw"
"Saginaw River.X2011.06.03",13.4736572265625,23,2011,"saginaw"
"Saginaw River.X2011.06.10",15.3748107910156,24,2011,"saginaw"
"Saginaw River.X2011.06.17",18.1789489746094,25,2011,"saginaw"
"Saginaw River.X2011.06.24",17.3510070800781,26,2011,"saginaw"
"Saginaw River.X2011.07.01",21.9178100585938,27,2011,"saginaw"
"Saginaw River.X2011.07.08",25.3331237792969,28,2011,"saginaw"
"Saginaw River.X2011.07.15",27.9662109375,29,2011,"saginaw"
"Saginaw River.X2011.07.22",31.7330871582031,30,2011,"saginaw"
"Saginaw River.X2011.07.29",30.8564392089844,31,2011,"saginaw"
"Saginaw River.X2011.08.05",27.5800415039063,32,2011,"saginaw"
"Saginaw River.X2011.08.12",30.9030700683594,33,2011,"saginaw"
"Saginaw River.X2011.08.19",27.8792358398438,34,2011,"saginaw"
"Saginaw River.X2011.08.26",23.9546447753906,35,2011,"saginaw"
"Saginaw River.X2011.09.02",21.5746704101563,36,2011,"saginaw"
"Saginaw River.X2011.09.09",22.1908203125,37,2011,"saginaw"
"Saginaw River.X2011.09.16",20.769189453125,38,2011,"saginaw"
"Saginaw River.X2011.09.23",19.7536560058594,39,2011,"saginaw"
"Saginaw River.X2011.09.30",17.5146728515625,40,2011,"saginaw"
"Saginaw River.X2011.10.07",14.5885559082031,41,2011,"saginaw"
"Saginaw River.X2011.10.14",14.6044860839844,42,2011,"saginaw"
"Saginaw River.X2011.10.21",15.5013366699219,43,2011,"saginaw"
"Saginaw River.X2011.10.28",13.1240173339844,44,2011,"saginaw"
"Saginaw River.X2011.11.04",11.8531127929688,45,2011,"saginaw"
"Saginaw River.X2011.11.11",4.51033935546877,46,2011,"saginaw"
"Saginaw River.X2011.11.18",7.6622253417969,47,2011,"saginaw"
"Saginaw River.X2011.11.25",1.1816345214844,48,2011,"saginaw"
"Saginaw River.X2011.12.02",7.7407165527344,49,2011,"saginaw"
"Saginaw River.X2011.12.09",5.42644653320315,50,2011,"saginaw"
"Saginaw River.X2011.12.16",3.4687438964844,51,2011,"saginaw"
"Saginaw River.X2011.12.23",7.87737426757815,52,2011,"saginaw"
"Saginaw River.X2011.12.30",6.69963989257815,53,2011,"saginaw"
"Saginaw River.X2012.01.07",7.7855163574219,2,2012,"saginaw"
"Saginaw River.X2012.01.14",7.5268493652344,3,2012,"saginaw"
"Saginaw River.X2012.01.21",7.73787841796877,4,2012,"saginaw"
"Saginaw River.X2012.01.28",8.16143188476565,5,2012,"saginaw"
"Saginaw River.X2012.02.04",7.78768310546877,6,2012,"saginaw"
"Saginaw River.X2012.02.11",7.5290466308594,7,2012,"saginaw"
"Saginaw River.X2012.02.18",7.82613525390627,8,2012,"saginaw"
"Saginaw River.X2012.02.25",6.9366394042969,9,2012,"saginaw"
"Saginaw River.X2012.03.03",6.2343688964844,10,2012,"saginaw"
"Saginaw River.X2012.03.10",8.05483398437502,11,2012,"saginaw"
"Saginaw River.X2012.03.17",8.62636718750002,12,2012,"saginaw"
"Saginaw River.X2012.03.24",10.4026733398438,13,2012,"saginaw"
"Saginaw River.X2012.03.31",10.3825317382813,14,2012,"saginaw"
"Saginaw River.X2012.04.07",10.8541809082031,15,2012,"saginaw"
"Saginaw River.X2012.04.14",10.3735290527344,16,2012,"saginaw"
"Saginaw River.X2012.04.21",11.563134765625,17,2012,"saginaw"
"Saginaw River.X2012.04.28",12.0098205566406,18,2012,"saginaw"
"Saginaw River.X2012.05.05",18.3429809570313,19,2012,"saginaw"
"Saginaw River.X2012.05.12",16.0507446289063,20,2012,"saginaw"
"Saginaw River.X2012.05.19",17.1196838378906,21,2012,"saginaw"
"Saginaw River.X2012.05.26",24.1701293945313,22,2012,"saginaw"
"Saginaw River.X2012.06.02",32.4663940429688,23,2012,"saginaw"
"Saginaw River.X2012.06.09",31.0772644042969,24,2012,"saginaw"
"Saginaw River.X2012.06.16",25.2505432128906,25,2012,"saginaw"
"Saginaw River.X2012.06.23",29.1361022949219,26,2012,"saginaw"
"Saginaw River.X2012.06.30",34.6806274414063,27,2012,"saginaw"
"Saginaw River.X2012.07.07",31.4588256835938,28,2012,"saginaw"
"Saginaw River.X2012.07.14",35.6322875976563,29,2012,"saginaw"
"Saginaw River.X2012.07.21",26.6016174316406,30,2012,"saginaw"
"Saginaw River.X2012.07.28",31.71572265625,31,2012,"saginaw"
"Saginaw River.X2012.08.04",28.6020141601563,32,2012,"saginaw"
"Saginaw River.X2012.08.11",24.9016967773438,33,2012,"saginaw"
"Saginaw River.X2012.08.18",22.409814453125,34,2012,"saginaw"
"Saginaw River.X2012.08.25",21.2157836914063,35,2012,"saginaw"
"Saginaw River.X2012.09.01",21.8582702636719,36,2012,"saginaw"
"Saginaw River.X2012.09.08",19.9338012695313,37,2012,"saginaw"
"Saginaw River.X2012.09.15",16.5404602050781,38,2012,"saginaw"
"Saginaw River.X2012.09.22",14.2317749023438,39,2012,"saginaw"
"Saginaw River.X2012.09.29",11.8795104980469,40,2012,"saginaw"
"Saginaw River.X2012.10.06",13.6042114257813,41,2012,"saginaw"
"Saginaw River.X2012.10.13",15.1328674316406,42,2012,"saginaw"
"Saginaw River.X2012.10.20",12.6059204101563,43,2012,"saginaw"
"Saginaw River.X2012.10.27",11.6731201171875,44,2012,"saginaw"
"Saginaw River.X2012.11.03",9.77395019531252,45,2012,"saginaw"
"Saginaw River.X2012.11.10",11.1809631347656,46,2012,"saginaw"
"Saginaw River.X2012.11.17",8.14507446289065,47,2012,"saginaw"
"Saginaw River.X2012.11.24",7.47637329101565,48,2012,"saginaw"
"Saginaw River.X2012.12.01",4.97164306640627,49,2012,"saginaw"
"Saginaw River.X2012.12.08",8.8813415527344,50,2012,"saginaw"
"Saginaw River.X2012.12.15",9.38884887695315,51,2012,"saginaw"
"Saginaw River.X2012.12.22",8.68767700195315,52,2012,"saginaw"
"Saginaw River.X2012.12.29",8.53878173828127,53,2012,"saginaw"
"Saginaw River.X2013.01.07",7.53179321289065,2,2013,"saginaw"
"Saginaw River.X2013.01.14",7.8375183105469,3,2013,"saginaw"
"Saginaw River.X2013.01.21",7.4621520996094,4,2013,"saginaw"
"Saginaw River.X2013.01.28",5.9416442871094,5,2013,"saginaw"
"Saginaw River.X2013.02.04",7.09359130859377,6,2013,"saginaw"
"Saginaw River.X2013.02.11",9.63741455078127,7,2013,"saginaw"
"Saginaw River.X2013.02.18",8.7675720214844,8,2013,"saginaw"
"Saginaw River.X2013.02.25",8.81575927734377,9,2013,"saginaw"
"Saginaw River.X2013.03.04",9.0168395996094,10,2013,"saginaw"
"Saginaw River.X2013.03.11",8.49678955078127,11,2013,"saginaw"
"Saginaw River.X2013.03.18",8.53353271484377,12,2013,"saginaw"
"Saginaw River.X2013.03.25",9.27922973632815,13,2013,"saginaw"
"Saginaw River.X2013.04.01",9.64840087890627,14,2013,"saginaw"
"Saginaw River.X2013.04.08",10.7179809570313,15,2013,"saginaw"
"Saginaw River.X2013.04.15",12.2878967285156,16,2013,"saginaw"
"Saginaw River.X2013.04.22",11.7790161132813,17,2013,"saginaw"
"Saginaw River.X2013.04.29",13.6824279785156,18,2013,"saginaw"
"Saginaw River.X2013.05.06",13.1981140136719,19,2013,"saginaw"
"Saginaw River.X2013.05.13",15.8774047851563,20,2013,"saginaw"
"Saginaw River.X2013.05.20",15.5542846679688,21,2013,"saginaw"
"Saginaw River.X2013.05.27",15.0412536621094,22,2013,"saginaw"
"Saginaw River.X2013.06.03",17.4752746582031,23,2013,"saginaw"
"Saginaw River.X2013.06.10",19.8883605957031,24,2013,"saginaw"
"Saginaw River.X2013.06.17",21.1791015625,25,2013,"saginaw"
"Saginaw River.X2013.06.24",20.805322265625,26,2013,"saginaw"
"Saginaw River.X2013.07.01",19.9523254394531,27,2013,"saginaw"
"Saginaw River.X2013.07.08",23.0174194335938,28,2013,"saginaw"
"Saginaw River.X2013.07.15",25.9688049316406,29,2013,"saginaw"
"Saginaw River.X2013.07.22",29.47353515625,30,2013,"saginaw"
"Saginaw River.X2013.07.29",29.7364135742188,31,2013,"saginaw"
"Saginaw River.X2013.08.05",27.0125671386719,32,2013,"saginaw"
"Saginaw River.X2013.08.12",24.3801208496094,33,2013,"saginaw"
"Saginaw River.X2013.08.19",24.8535705566406,34,2013,"saginaw"
"Saginaw River.X2013.08.26",22.9337097167969,35,2013,"saginaw"
"Saginaw River.X2013.09.02",17.5221496582031,36,2013,"saginaw"
"Saginaw River.X2013.09.09",15.147119140625,37,2013,"saginaw"
"Saginaw River.X2013.09.16",17.0384155273438,38,2013,"saginaw"
"Saginaw River.X2013.09.23",16.2836547851563,39,2013,"saginaw"
"Saginaw River.X2013.09.30",18.4699035644531,40,2013,"saginaw"
"Saginaw River.X2013.10.07",16.3491760253906,41,2013,"saginaw"
"Saginaw River.X2013.10.14",14.2383666992188,42,2013,"saginaw"
"Saginaw River.X2013.10.21",10.9539123535156,43,2013,"saginaw"
"Saginaw River.X2013.10.28",8.11614379882815,44,2013,"saginaw"
"Saginaw River.X2013.11.04",4.42510375976565,45,2013,"saginaw"
"Saginaw River.X2013.11.11",5.28652343750002,46,2013,"saginaw"
"Saginaw River.X2013.11.18",8.02895507812502,47,2013,"saginaw"
"Saginaw River.X2013.11.25",8.02483520507815,48,2013,"saginaw"
"Saginaw River.X2013.12.02",11.2100158691406,49,2013,"saginaw"
"Saginaw River.X2013.12.09",9.74089965820315,50,2013,"saginaw"
"Saginaw River.X2013.12.16",8.4990173339844,51,2013,"saginaw"
"Saginaw River.X2013.12.23",8.28890380859377,52,2013,"saginaw"
"Saginaw River.X2013.12.30",7.91274414062502,53,2013,"saginaw"
"Saginaw River.X2014.01.07",7.25884399414065,2,2014,"saginaw"
"Saginaw River.X2014.01.14",7.39779052734377,3,2014,"saginaw"
"Saginaw River.X2014.01.21",7.98552856445315,4,2014,"saginaw"
"Saginaw River.X2014.01.28",8.45073852539065,5,2014,"saginaw"
"Saginaw River.X2014.02.04",8.25509033203127,6,2014,"saginaw"
"Saginaw River.X2014.02.11",4.45308837890627,7,2014,"saginaw"
"Saginaw River.X2014.02.18",5.43825683593752,8,2014,"saginaw"
"Saginaw River.X2014.02.25",5.56954345703127,9,2014,"saginaw"
"Saginaw River.X2014.03.04",2.3361755371094,10,2014,"saginaw"
"Saginaw River.X2014.03.11",4.28862915039065,11,2014,"saginaw"
"Saginaw River.X2014.03.18",6.11248168945315,12,2014,"saginaw"
"Saginaw River.X2014.03.25",7.93795166015627,13,2014,"saginaw"
"Saginaw River.X2014.04.01",8.48574218750002,14,2014,"saginaw"
"Saginaw River.X2014.04.08",9.41597900390627,15,2014,"saginaw"
"Saginaw River.X2014.04.15",10.1730590820313,16,2014,"saginaw"
"Saginaw River.X2014.04.22",10.6268859863281,17,2014,"saginaw"
"Saginaw River.X2014.04.29",14.2022033691406,18,2014,"saginaw"
"Saginaw River.X2014.05.06",17.3433471679688,19,2014,"saginaw"
"Saginaw River.X2014.05.13",15.5963684082031,20,2014,"saginaw"
"Saginaw River.X2014.05.20",15.884912109375,21,2014,"saginaw"
"Saginaw River.X2014.05.27",21.4315734863281,22,2014,"saginaw"
"Saginaw River.X2014.06.03",23.2967163085938,23,2014,"saginaw"
"Saginaw River.X2014.06.10",23.2129760742188,24,2014,"saginaw"
"Saginaw River.X2014.06.17",23.3897644042969,25,2014,"saginaw"
"Saginaw River.X2014.06.24",22.1354309082031,26,2014,"saginaw"
"Saginaw River.X2014.07.01",23.448876953125,27,2014,"saginaw"
"Saginaw River.X2014.07.08",23.6773315429688,28,2014,"saginaw"
"Saginaw River.X2014.07.15",20.4506469726563,29,2014,"saginaw"
"Saginaw River.X2014.07.22",17.5901428222656,30,2014,"saginaw"
"Saginaw River.X2014.07.29",18.0361267089844,31,2014,"saginaw"
"Saginaw River.X2014.08.05",17.9313293457031,32,2014,"saginaw"
"Saginaw River.X2014.08.12",20.3961120605469,33,2014,"saginaw"
"Saginaw River.X2014.08.19",20.3740173339844,34,2014,"saginaw"
"Saginaw River.X2014.08.26",20.8914733886719,35,2014,"saginaw"
"Saginaw River.X2014.09.02",24.2118774414063,36,2014,"saginaw"
"Saginaw River.X2014.09.09",22.3620239257813,37,2014,"saginaw"
"Saginaw River.X2014.09.16",19.6683898925781,38,2014,"saginaw"
"Saginaw River.X2014.09.23",19.3295532226563,39,2014,"saginaw"
"Saginaw River.X2014.09.30",22.3555236816406,40,2014,"saginaw"
"Saginaw River.X2014.10.07",14.7791076660156,41,2014,"saginaw"
"Saginaw River.X2014.10.14",15.5180908203125,42,2014,"saginaw"
"Saginaw River.X2014.10.21",12.9558654785156,43,2014,"saginaw"
"Saginaw River.X2014.10.28",13.78994140625,44,2014,"saginaw"
"Saginaw River.X2014.11.04",14.8982788085938,45,2014,"saginaw"
"Saginaw River.X2014.11.11",9.38985595703127,46,2014,"saginaw"
"Saginaw River.X2014.11.18",7.73723754882815,47,2014,"saginaw"
"Saginaw River.X2014.11.25",6.16134033203127,48,2014,"saginaw"
"Saginaw River.X2014.12.02",6.48671875000002,49,2014,"saginaw"
"Saginaw River.X2014.12.09",8.07155761718752,50,2014,"saginaw"
"Saginaw River.X2014.12.16",8.1740661621094,51,2014,"saginaw"
"Saginaw River.X2014.12.23",8.60161743164065,52,2014,"saginaw"
"Saginaw River.X2014.12.30",8.25649414062502,53,2014,"saginaw"
"Saginaw River.X2015.01.07",8.53743896484377,2,2015,"saginaw"
"Saginaw River.X2015.01.14",7.3370300292969,3,2015,"saginaw"
"Saginaw River.X2015.01.21",7.3057800292969,4,2015,"saginaw"
"Saginaw River.X2015.01.28",7.02108154296877,5,2015,"saginaw"
"Saginaw River.X2015.02.04",5.9947448730469,6,2015,"saginaw"
"Saginaw River.X2015.02.11",6.2188659667969,7,2015,"saginaw"
"Saginaw River.X2015.02.18",7.45565185546877,8,2015,"saginaw"
"Saginaw River.X2015.02.25",7.56450805664065,9,2015,"saginaw"
"Saginaw River.X2015.03.04",8.36879882812502,10,2015,"saginaw"
"Saginaw River.X2015.03.11",8.9540954589844,11,2015,"saginaw"
"Saginaw River.X2015.03.18",9.22088012695315,12,2015,"saginaw"
"Saginaw River.X2015.03.25",8.9074645996094,13,2015,"saginaw"
"Saginaw River.X2015.04.01",10.1365295410156,14,2015,"saginaw"
"Saginaw River.X2015.04.08",9.4943786621094,15,2015,"saginaw"
"Saginaw River.X2015.04.15",9.68349609375002,16,2015,"saginaw"
"Saginaw River.X2015.04.22",10.0218444824219,17,2015,"saginaw"
"Saginaw River.X2015.04.29",10.3456665039063,18,2015,"saginaw"
"Saginaw River.X2015.05.06",12.2217651367188,19,2015,"saginaw"
"Saginaw River.X2015.05.13",11.7639709472656,20,2015,"saginaw"
"Saginaw River.X2015.05.20",12.4519897460938,21,2015,"saginaw"
"Saginaw River.X2015.05.27",12.88125,22,2015,"saginaw"
"Saginaw River.X2015.06.03",16.0165344238281,23,2015,"saginaw"
"Saginaw River.X2015.06.10",17.50234375,24,2015,"saginaw"
"Saginaw River.X2015.06.17",21.410546875,25,2015,"saginaw"
"Saginaw River.X2015.06.24",20.3049865722656,26,2015,"saginaw"
"Saginaw River.X2015.07.01",20.7890563964844,27,2015,"saginaw"
"Saginaw River.X2015.07.08",24.6299377441406,28,2015,"saginaw"
"Saginaw River.X2015.07.15",26.1826110839844,29,2015,"saginaw"
"Saginaw River.X2015.07.22",27.8421875,30,2015,"saginaw"
"Saginaw River.X2015.07.29",32.1147094726563,31,2015,"saginaw"
"Saginaw River.X2015.08.05",28.1685119628906,32,2015,"saginaw"
"Saginaw River.X2015.08.12",26.8539978027344,33,2015,"saginaw"
"Saginaw River.X2015.08.19",28.1700073242188,34,2015,"saginaw"
"Saginaw River.X2015.08.26",25.4955078125,35,2015,"saginaw"
"Saginaw River.X2015.09.02",23.4957824707031,36,2015,"saginaw"
"Saginaw River.X2015.09.09",21.9003540039063,37,2015,"saginaw"
"Saginaw River.X2015.09.16",22.2120300292969,38,2015,"saginaw"
"Saginaw River.X2015.09.23",19.153466796875,39,2015,"saginaw"
"Saginaw River.X2015.09.30",17.7166687011719,40,2015,"saginaw"
"Saginaw River.X2015.10.07",12.5790649414063,41,2015,"saginaw"
"Saginaw River.X2015.10.14",11.8278747558594,42,2015,"saginaw"
"Saginaw River.X2015.10.21",14.3866821289063,43,2015,"saginaw"
"Saginaw River.X2015.10.28",4.74324951171877,44,2015,"saginaw"
"Saginaw River.X2015.11.04",3.8997741699219,45,2015,"saginaw"
"Saginaw River.X2015.11.11",14.5507751464844,46,2015,"saginaw"
"Saginaw River.X2015.11.18",11.7989135742188,47,2015,"saginaw"
"Saginaw River.X2015.11.25",6.98946533203127,48,2015,"saginaw"
"Saginaw River.X2015.12.02",9.86763916015627,49,2015,"saginaw"
"Saginaw River.X2015.12.09",6.26629028320315,50,2015,"saginaw"
"Saginaw River.X2015.12.16",6.99468383789065,51,2015,"saginaw"
"Saginaw River.X2015.12.23",5.96257934570315,52,2015,"saginaw"
"Saginaw River.X2015.12.30",7.31282958984377,53,2015,"saginaw"
"Saginaw River.X2016.01.07",8.56243286132815,2,2016,"saginaw"
"Saginaw River.X2016.01.14",5.6456237792969,3,2016,"saginaw"
"Saginaw River.X2016.01.21",4.79351196289065,4,2016,"saginaw"
"Saginaw River.X2016.01.28",6.99483642578127,5,2016,"saginaw"
"Saginaw River.X2016.02.04",8.46590576171877,6,2016,"saginaw"
"Saginaw River.X2016.02.11",9.89592895507815,7,2016,"saginaw"
"Saginaw River.X2016.02.18",9.39772949218752,8,2016,"saginaw"
"Saginaw River.X2016.02.25",8.3915954589844,9,2016,"saginaw"
"Saginaw River.X2016.03.03",9.5368591308594,10,2016,"saginaw"
"Saginaw River.X2016.03.10",9.0053649902344,11,2016,"saginaw"
"Saginaw River.X2016.03.17",10.0004211425781,12,2016,"saginaw"
"Saginaw River.X2016.03.24",10.1934753417969,13,2016,"saginaw"
"Saginaw River.X2016.03.31",9.93673095703127,14,2016,"saginaw"
"Saginaw River.X2016.04.07",10.1968933105469,15,2016,"saginaw"
"Saginaw River.X2016.04.14",10.6529174804688,16,2016,"saginaw"
"Saginaw River.X2016.04.21",12.4304748535156,17,2016,"saginaw"
"Saginaw River.X2016.04.28",11.5231262207031,18,2016,"saginaw"
"Saginaw River.X2016.05.05",11.1800476074219,19,2016,"saginaw"
"Saginaw River.X2016.05.12",14.0192504882813,20,2016,"saginaw"
"Saginaw River.X2016.05.19",16.0437561035156,21,2016,"saginaw"
"Saginaw River.X2016.05.26",18.0353942871094,22,2016,"saginaw"
"Saginaw River.X2016.06.02",23.3034301757813,23,2016,"saginaw"
"Saginaw River.X2016.06.09",22.1088500976563,24,2016,"saginaw"
"Saginaw River.X2016.06.16",23.7706237792969,25,2016,"saginaw"
"Saginaw River.X2016.06.23",25.1419616699219,26,2016,"saginaw"
"Saginaw River.X2016.06.30",30.0270629882813,27,2016,"saginaw"
"Saginaw River.X2016.07.07",29.7954040527344,28,2016,"saginaw"
"Saginaw River.X2016.07.14",27.6559692382813,29,2016,"saginaw"
"Saginaw River.X2016.07.21",31.6079040527344,30,2016,"saginaw"
"Saginaw River.X2016.07.28",31.2368713378906,31,2016,"saginaw"
"Saginaw River.X2016.08.04",27.2069946289063,32,2016,"saginaw"
"Saginaw River.X2016.08.11",25.8460632324219,33,2016,"saginaw"
"Saginaw River.X2016.08.18",24.5657897949219,34,2016,"saginaw"
"Saginaw River.X2016.08.25",28.1267944335938,35,2016,"saginaw"
"Saginaw River.X2016.09.01",22.4705749511719,36,2016,"saginaw"
"Saginaw River.X2016.09.08",25.4295593261719,37,2016,"saginaw"
"Saginaw River.X2016.09.15",27.3325134277344,38,2016,"saginaw"
"Saginaw River.X2016.09.22",24.9902282714844,39,2016,"saginaw"
"Saginaw River.X2016.09.29",19.0654235839844,40,2016,"saginaw"
"Saginaw River.X2016.10.06",18.6762023925781,41,2016,"saginaw"
"Saginaw River.X2016.10.13",14.7849670410156,42,2016,"saginaw"
"Saginaw River.X2016.10.20",12.9424377441406,43,2016,"saginaw"
"Saginaw River.X2016.10.27",12.0074096679688,44,2016,"saginaw"
"Saginaw River.X2016.11.03",8.55947265625002,45,2016,"saginaw"
"Saginaw River.X2016.11.10",7.33291015625002,46,2016,"saginaw"
"Saginaw River.X2016.11.17",12.5127502441406,47,2016,"saginaw"
"Saginaw River.X2016.11.24",6.57390747070315,48,2016,"saginaw"
"Saginaw River.X2016.12.01",2.0125671386719,49,2016,"saginaw"
"Saginaw River.X2016.12.08",7.6773620605469,50,2016,"saginaw"
"Saginaw River.X2016.12.15",4.54171142578127,51,2016,"saginaw"
"Saginaw River.X2016.12.22",5.86651000976565,52,2016,"saginaw"
"Saginaw River.X2016.12.29",5.2858825683594,53,2016,"saginaw"
"Saginaw River.X2017.01.07",5.6403747558594,2,2017,"saginaw"
"Saginaw River.X2017.01.14",7.28719482421877,3,2017,"saginaw"
"Saginaw River.X2017.01.21",8.0943542480469,4,2017,"saginaw"
"Saginaw River.X2017.01.28",8.4407897949219,5,2017,"saginaw"
"Saginaw River.X2017.02.04",8.63433227539065,6,2017,"saginaw"
"Saginaw River.X2017.02.11",8.0031677246094,7,2017,"saginaw"
"Saginaw River.X2017.02.18",9.35894165039065,8,2017,"saginaw"
"Saginaw River.X2017.02.25",10.5574584960938,9,2017,"saginaw"
"Saginaw River.X2017.03.04",9.4589782714844,10,2017,"saginaw"
"Saginaw River.X2017.03.11",9.53670654296877,11,2017,"saginaw"
"Saginaw River.X2017.03.18",9.56133422851565,12,2017,"saginaw"
"Saginaw River.X2017.03.25",10.729150390625,13,2017,"saginaw"
"Saginaw River.X2017.04.01",10.5843139648438,14,2017,"saginaw"
"Saginaw River.X2017.04.08",10.9536071777344,15,2017,"saginaw"
"Saginaw River.X2017.04.15",10.3892456054688,16,2017,"saginaw"
"Saginaw River.X2017.04.22",10.2997375488281,17,2017,"saginaw"
"Saginaw River.X2017.04.29",11.5242553710938,18,2017,"saginaw"
"Saginaw River.X2017.05.06",12.73671875,19,2017,"saginaw"
"Saginaw River.X2017.05.13",13.0299621582031,20,2017,"saginaw"
"Saginaw River.X2017.05.20",11.8863464355469,21,2017,"saginaw"
"Saginaw River.X2017.05.27",11.7337585449219,22,2017,"saginaw"
"Saginaw River.X2017.06.03",12.2454162597656,23,2017,"saginaw"
"Saginaw River.X2017.06.10",13.5343872070313,24,2017,"saginaw"
"Saginaw River.X2017.06.17",14.25576171875,25,2017,"saginaw"
"Saginaw River.X2017.06.24",16.1599975585938,26,2017,"saginaw"
"Saginaw River.X2017.07.01",17.2213684082031,27,2017,"saginaw"
"Saginaw River.X2017.07.08",20.8747497558594,28,2017,"saginaw"
"Saginaw River.X2017.07.15",22.65712890625,29,2017,"saginaw"
"Saginaw River.X2017.07.22",24.4562622070313,30,2017,"saginaw"
"Saginaw River.X2017.07.29",27.3864685058594,31,2017,"saginaw"
"Saginaw River.X2017.08.05",28.9497924804688,32,2017,"saginaw"
"Saginaw River.X2017.08.12",28.9968200683594,33,2017,"saginaw"
"Saginaw River.X2017.08.19",31.6730590820313,34,2017,"saginaw"
"Saginaw River.X2017.08.26",25.9955078125,35,2017,"saginaw"
